,Ticker,SOL-EUR,SOL-EUR.1,SOL-EUR.2,SOL-EUR.3,SOL-EUR.4,XRP-EUR,XRP-EUR.1,XRP-EUR.2,XRP-EUR.3,XRP-EUR.4,ETH-EUR,ETH-EUR.1,ETH-EUR.2,ETH-EUR.3,ETH-EUR.4,BTC-EUR,BTC-EUR.1,BTC-EUR.2,BTC-EUR.3,BTC-EUR.4
0,Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
1,Date,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
524,2021-06-06,32.67083740234375,35.6528434753418,32.02552032470703,34.77219772338867,652887115.0,0.7590330243110657,0.7804449796676636,0.7551519870758057,0.7769070267677307,1897087057,2161.458740234375,2254.905517578125,2150.2919921875,2231.466796875,20803003643,29210.107421875,29948.041015625,29023.330078125,29474.392578125,23763233981
525,2021-06-07,34.72724151611328,36.25026321411133,31.246334075927734,31.382766723632812,757173875.0,0.7780839800834656,0.8004639744758606,0.6963149905204773,0.7063189744949341,2842906237,2229.785888671875,2339.422119140625,2119.6796875,2124.533935546875,25098211269,29452.109375,30251.599609375,27464.5390625,27526.4921875,27627564851
526,2021-06-08,31.37369155883789,34.89591598510742,27.657211303710938,34.10708999633789,1468026808.0,0.7076529860496521,0.7274370193481445,0.6475099921226501,0.7194640040397644,3689657856,2128.0927734375,2149.39794921875,1901.163330078125,2068.08837890625,34429058312,27550.125,27898.205078125,25546.294921875,27497.93359375,40994783948
527,2021-06-09,33.911556243896484,36.07888412475586,32.32633590698242,34.51279830932617,1000796794.0,0.7180430293083191,0.7554510235786438,0.683443009853363,0.7554510235786438,3276963308,2062.14111328125,2155.681884765625,1980.4144287109375,2141.67919921875,29622298718,27452.21484375,30822.6484375,26666.55078125,30664.52734375,44317811472
528,2021-06-10,34.506439208984375,35.36418151855469,32.52436447143555,33.76177978515625,488983846.0,0.7565100193023682,0.7618399858474731,0.7012789845466614,0.7140160202980042,2593639601,2144.04052734375,2151.25,2000.3536376953125,2030.3056640625,23620557761,30700.98046875,31523.427734375,29443.958984375,30150.48828125,35796883045
529,2021-06-11,33.77121353149414,33.92283630371094,29.162296295166016,29.76812171936035,428333034.0,0.7140700221061707,0.7257339954376221,0.6903769969940186,0.7006800174713135,2066966641,2031.406494140625,2049.054931640625,1921.6824951171875,1943.8245849609375,20507600652,30145.9140625,30952.896484375,29583.4453125,30832.0546875,31959597293
530,2021-06-12,29.865787506103516,31.063142776489258,28.341136932373047,30.094823837280273,453441568.0,0.7002080082893372,0.7002080082893372,0.6670250296592712,0.6876590251922607,2255808264,1944.6368408203125,2021.0064697265625,1871.1422119140625,1959.2806396484375,21244080482,30836.796875,30893.599609375,28679.75390625,29360.513671875,31319155285
531,2021-06-13,30.15512466430664,32.507286071777344,28.72500991821289,32.01612091064453,374072158.0,0.6881290078163147,0.7335180044174194,0.676584005355835,0.7293019890785217,2526773688,1959.4505615234375,2104.029052734375,1909.8592529296875,2071.397216796875,22373002078,29363.216796875,32476.56640625,28792.001953125,32286.505859375,33584024683
532,2021-06-14,31.96169090270996,33.3879508972168,30.378950119018555,31.936603546142578,394223408.0,0.7292090058326721,0.7639219760894775,0.7130749821662903,0.7366009950637817,2479178134,2071.7099609375,2150.085693359375,2041.154296875,2093.651123046875,22244615996,32219.70703125,33787.60546875,32036.111328125,33178.515625,35595999202
533,2021-06-15,33.44032669067383,34.394195556640625,32.545467376708984,33.9420051574707,499216791.0,0.731793999671936,0.744530975818634,0.7096580266952515,0.7338740229606628,2957452256,2134.79296875,2176.4140625,2073.9951171875,2153.404052734375,23922481104,33350.67578125,34060.75,32670.287109375,33325.59375,38285621503
534,2021-06-16,32.61553955078125,34.24860382080078,30.960037231445312,33.10026931762695,480216075.0,0.7149490118026733,0.7203390002250671,0.6827719807624817,0.6935480237007141,2431158836,2098.910400390625,2106.99658203125,1963.5142822265625,1973.8831787109375,20093390226,33129.6484375,33403.48828125,31836.4453125,31969.333984375,32690112796
535,2021-06-17,33.08831024169922,34.53940200805664,32.12879943847656,32.95968246459961,350691283.0,0.6934030055999756,0.7177249789237976,0.6929349899291992,0.7063239812850952,2253581541,1973.5855712890625,2057.066162109375,1940.43017578125,1991.1177978515625,18359595687,31964.630859375,33063.33984375,31455.69140625,31943.0625,31139872254
536,2021-06-18,32.96152114868164,33.13065719604492,29.484373092651367,30.89207649230957,357536635.0,0.7070680260658264,0.7091500163078308,0.6525689959526062,0.6723549962043762,2115430362,1993.2877197265625,1996.099853515625,1808.12158203125,1881.177001953125,19178851181,31981.654296875,32063.857421875,29697.76953125,30165.85546875,30514524304
537,2021-06-19,31.035633087158203,31.484725952148438,29.48463249206543,29.798030853271484,223055367.0,0.6729099750518799,0.6800789833068848,0.6394870281219482,0.6419849991798401,1861407339,1884.0648193359375,1920.3870849609375,1828.068603515625,1836.1719970703125,15817007223,30222.572265625,30728.85546875,29443.71484375,30019.2265625,26303398991
538,2021-06-20,29.699914932250977,30.295032501220703,26.43388557434082,29.754802703857422,381253853.0,0.6408920288085938,0.6612629890441895,0.5894740223884583,0.654009997844696,2584930768,1830.1361083984375,1918.4456787109375,1727.83349609375,1892.3082275390625,18983974821,29974.783203125,30407.736328125,28178.59375,30071.78125,30885305655
539,2021-06-21,29.70377540588379,29.902729034423828,21.780696868896484,22.377607345581055,638272746.0,0.6526769995689392,0.6568549871444702,0.5079619884490967,0.5123909711837769,3398706500,1891.4266357421875,1903.25732421875,1567.246337890625,1585.260986328125,28327453658,30023.638671875,30090.087890625,26268.650390625,26591.064453125,44330653066
540,2021-06-22,22.32340431213379,24.120328903198242,17.124954223632812,22.42876434326172,1054405652.0,0.509742021560669,0.5447139739990234,0.4308120012283325,0.4566429853439331,4008056035,1583.7669677734375,1673.09228515625,1434.8353271484375,1570.784423828125,29780563267,26545.466796875,27878.634765625,24278.26953125,27232.396484375,49398801919
541,2021-06-23,22.54696273803711,27.421497344970703,21.52797508239746,25.18691635131836,931491689.0,0.45821499824523926,0.5526760220527649,0.43871399760246277,0.5251610279083252,3553248515,1573.8631591796875,1713.3653564453125,1531.1009521484375,1667.79296875,23812081330,27240.8203125,29078.55859375,26618.443359375,28266.576171875,38822908066
542,2021-06-24,25.855121612548828,27.64998435974121,23.944358825683594,26.14102554321289,537516743.0,0.5352650284767151,0.579131007194519,0.5178120136260986,0.5633800029754639,2332255445,1650.376220703125,1704.025146484375,1583.03271484375,1667.0482177734375,16996003798,28232.85546875,29537.806640625,27162.224609375,29059.703125,27769406264
543,2021-06-25,26.130542755126953,27.55924415588379,23.497013092041016,24.040922164916992,529467581.0,0.5641440153121948,0.5765349864959717,0.5057129859924316,0.5137779712677002,2614401555,1667.6849365234375,1689.2783203125,1503.7200927734375,1518.9248046875,19077969330,29056.91015625,29710.1015625,26262.509765625,26502.841796875,33701267547
544,2021-06-26,23.9647216796875,25.139745712280273,22.37818717956543,24.893281936645508,469452321.0,0.5123230218887329,0.5292149782180786,0.48794400691986084,0.5156090259552002,2059820211,1516.970458984375,1550.0714111328125,1440.6383056640625,1532.5274658203125,17290029802,26466.72265625,27343.607421875,25288.423828125,26965.501953125,32326643063
545,2021-06-27,24.926612854003906,26.735946655273438,24.523263931274414,26.735946655273438,416456786.0,0.5169140100479126,0.5458589792251587,0.5007320046424866,0.5416979789733887,1950431061,1534.0001220703125,1658.0169677734375,1517.5450439453125,1657.01953125,16651022733,27050.326171875,29021.041015625,26869.55859375,29013.7421875,29735530456
546,2021-06-28,26.69528579711914,28.711198806762695,26.02264404296875,27.60335922241211,397029052.0,0.542838990688324,0.5487729907035828,0.5245440006256104,0.5396530032157898,1947705181,1659.10595703125,1794.5113525390625,1647.0296630859375,1743.3768310546875,21388891561,29038.423828125,29497.716796875,28473.47265625,28866.302734375,28412102661
547,2021-06-29,27.672103881835938,30.084701538085938,27.472675323486328,28.45854377746582,396502926.0,0.5398160219192505,0.6121749877929688,0.5385519862174988,0.5896649956703186,2794710502,1746.5550537109375,1885.0008544921875,1740.7342529296875,1815.7109375,20852347571,28900.861328125,30720.1484375,28753.5234375,30139.98046875,31848900087
548,2021-06-30,28.539356231689453,30.32457160949707,26.673847198486328,29.98990821838379,481594312.0,0.592989981174469,0.5994960069656372,0.5480530261993408,0.5957890152931213,2612217080,1818.6082763671875,1925.11669921875,1756.8682861328125,1918.4581298828125,21784570747,30174.10546875,30306.333984375,28768.814453125,29555.0546875,28726957762
549,2021-07-01,29.947101593017578,29.98243522644043,27.336185455322266,28.19951820373535,400710090.0,0.5944479703903198,0.5944479703903198,0.546081006526947,0.5581650137901306,2156049698,1918.33154296875,1918.33154296875,1754.5135498046875,1784.295166015625,24533743345,29550.958984375,29550.958984375,27761.310546875,28341.4140625,31943458371
550,2021-07-02,28.117019653320312,28.68287467956543,26.589580535888672,28.67334747314453,371095259.0,0.5570759773254395,0.5633860230445862,0.5368959903717041,0.5535370111465454,1737576157,1781.160888671875,1816.792724609375,1709.61669921875,1812.10986328125,26798674642,28322.404296875,28654.990234375,27679.8203125,28569.314453125,32641787035
551,2021-07-03,28.66921043395996,29.837121963500977,28.0648193359375,29.059642791748047,275620928.0,0.5525889992713928,0.5762209892272949,0.5433300137519836,0.5671280026435852,1578461050,1812.7796630859375,1885.8797607421875,1784.7598876953125,1876.22705078125,14693290458,28533.38671875,29422.431640625,28152.66015625,29219.5546875,20551434327
552,2021-07-04,29.073381423950195,29.92193031311035,28.281648635864258,28.93985939025879,255925196.0,0.5674049854278564,0.5963670015335083,0.5611559748649597,0.5861639976501465,1590139015,1876.5946044921875,2008.96435546875,1846.4949951171875,1958.2977294921875,15846305179,29217.0390625,30280.455078125,28990.24609375,29764.078125,21022831221
553,2021-07-05,28.916200637817383,29.00827407836914,27.368064880371094,27.80224609375,264530771.0,0.5867609977722168,0.5867609977722168,0.5463830232620239,0.5515009760856628,1750145891,1958.46533203125,1958.46533203125,1822.4554443359375,1853.1544189453125,16945207209,29761.1796875,29761.1796875,27983.9375,28444.033203125,22523224003
554,2021-07-06,27.756494522094727,29.518062591552734,27.756494522094727,28.98641586303711,309018028.0,0.5504509806632996,0.573993980884552,0.5501319766044617,0.562828004360199,1640060916,1852.595458984375,1980.75146484375,1852.595458984375,1966.32080078125,17671297325,28425.07421875,29579.671875,28427.51171875,28957.701171875,22415984656
555,2021-07-07,28.955684661865234,32.20237350463867,28.6326904296875,31.02794647216797,440304446.0,0.5627040266990662,0.5694940090179443,0.5520349740982056,0.5525079965591431,1762036885,1965.0765380859375,2033.142822265625,1944.289306640625,1963.16015625,18992856071,28949.654296875,29601.759765625,28694.296875,28707.89453125,21025989867
556,2021-07-08,31.13677978515625,31.30364227294922,27.68475914001465,28.028194427490234,420545631.0,0.5534539818763733,0.5549190044403076,0.5173429846763611,0.525941014289856,1982607281,1965.5235595703125,1970.990234375,1763.524169921875,1789.5736083984375,19573744473,28736.962890625,28757.296875,27150.162109375,27752.7109375,25248203553
557,2021-07-09,27.969615936279297,28.980958938598633,27.022966384887695,28.005840301513672,275448225.0,0.5247840285301208,0.5433549880981445,0.5013459920883179,0.5361319780349731,2003815705,1785.8153076171875,1841.959716796875,1732.125732421875,1807.32177734375,19388829153,27739.45703125,28662.384765625,27293.294921875,28454.8828125,23098660464
558,2021-07-10,28.05112648010254,28.74506187438965,26.258150100708008,26.764894485473633,249698449.0,0.5364829897880554,0.5457389950752258,0.5175560116767883,0.5266169905662537,1505746433,1807.5804443359375,1844.005615234375,1752.9046630859375,1777.7257080078125,14803025825,28466.0234375,28802.8046875,27882.490234375,28223.0703125,19341490472
559,2021-07-11,26.684398651123047,27.394424438476562,26.447568893432617,27.103750228881836,178300232.0,0.5259919762611389,0.5415160059928894,0.5200369954109192,0.5356550216674805,1259669039,1777.2813720703125,1829.322021484375,1754.4876708984375,1802.26318359375,12386508503,28213.4375,29119.490234375,28076.751953125,28840.88671875,16937803944
560,2021-07-12,27.100000381469727,27.504770278930664,25.362686157226562,26.00324058532715,186340573.0,0.5359979867935181,0.5536270141601562,0.5215629935264587,0.5312060117721558,1608738468,1802.9725341796875,1826.3868408203125,1695.9666748046875,1716.84375,14977555565,28852.53515625,29151.0859375,27565.923828125,27948.556640625,20501686427
561,2021-07-13,25.951244354248047,26.19989776611328,24.55316925048828,24.731170654296875,168003189.0,0.5305879712104797,0.5397459864616394,0.5185149908065796,0.5261300206184387,1580402245,1714.633056640625,1723.1923828125,1632.0167236328125,1647.6163330078125,14115918138,27922.947265625,28141.904296875,27391.365234375,27772.1953125,16238387526
562,2021-07-14,24.749431610107422,26.564716339111328,23.341350555419922,26.43491554260254,280453354.0,0.5260840058326721,0.5277050137519836,0.4984790086746216,0.5242230296134949,1643780167,1648.5367431640625,1705.0509033203125,1586.17041015625,1685.3675537109375,14656052712,27790.7265625,27938.83203125,26849.87890625,27737.478515625,18064857618
563,2021-07-15,26.502269744873047,26.61229133605957,23.7307071685791,24.088346481323242,279318135.0,0.5239530205726624,0.5294989943504333,0.49910399317741394,0.505387008190155,1716642197,1685.689208984375,1722.2388916015625,1595.641845703125,1618.0548095703125,13281978421,27742.146484375,28025.533203125,26415.396484375,26906.45703125,18033620233
564,2021-07-16,24.170438766479492,24.936662673950195,22.21763801574707,22.337244033813477,317412654.0,0.5059019923210144,0.5222979784011841,0.4989500045776367,0.5004270076751709,1611798916,1622.6458740234375,1659.4708251953125,1569.92236328125,1592.8160400390625,12608271987,26957.94921875,27281.7734375,26353.80859375,26616.2421875,20075115913
565,2021-07-17,22.23908042907715,23.461286544799805,22.058269500732422,22.635122299194336,245387264.0,0.4993419945240021,0.506309986114502,0.4855729937553406,0.49335700273513794,1521542779,1589.8499755859375,1624.339599609375,1571.8153076171875,1608.4378662109375,11320482418,26595.71875,27051.98046875,26448.90625,26710.71484375,16005403695
566,2021-07-18,22.688066482543945,23.49226951599121,22.329593658447266,22.647016525268555,194992889.0,0.49349701404571533,0.5092610120773315,0.48572900891304016,0.4977090060710907,1327010878,1609.59765625,1684.2601318359375,1594.2808837890625,1604.69287109375,11675603015,26711.408203125,27444.216796875,26441.70703125,26917.8125,15905101628
567,2021-07-19,22.578725814819336,22.62375259399414,20.376550674438477,20.732351303100586,306916211.0,0.4971199929714203,0.49897098541259766,0.4702950119972229,0.4728260040283203,1447089168,1602.5777587890625,1625.582763671875,1534.1741943359375,1541.1275634765625,12006226893,26920.5234375,27015.61328125,25876.17578125,26134.5390625,17329375882
568,2021-07-20,20.78554344177246,21.173566818237305,18.79471206665039,19.937440872192383,350919159.0,0.4728820025920868,0.4818120002746582,0.43891099095344543,0.449290007352829,1719995648,1542.6416015625,1557.232421875,1460.32666015625,1517.2015380859375,14742100933,26151.8828125,26284.099609375,24936.0546875,25299.8515625,19647763124
569,2021-07-21,19.898313522338867,23.253660202026367,19.417156219482422,22.57437515258789,471251452.0,0.44905000925064087,0.4944239854812622,0.44186800718307495,0.48331600427627563,2213354155,1516.15380859375,1717.0416259765625,1493.7537841796875,1688.1939697265625,18021255071,25290.4609375,27762.083984375,25073.48828125,27227.458984375,23914049599
570,2021-07-22,22.610193252563477,23.927295684814453,22.011497497558594,23.531173706054688,309761641.0,0.4846389889717102,0.5121989846229553,0.47613799571990967,0.5030419826507568,2141034448,1691.460205078125,1737.6156005859375,1658.87451171875,1720.2822265625,14861308326,27251.353515625,27691.796875,26923.94921875,27447.947265625,16610936345
571,2021-07-23,23.53493309020996,24.36943244934082,22.462249755859375,24.222797393798828,346561645.0,0.5033310055732727,0.5177879929542542,0.49019500613212585,0.5175409913063049,1874125992,1720.19970703125,1808.9793701171875,1699.360595703125,1805.016845703125,13762379225,27441.876953125,28527.830078125,27234.623046875,28527.830078125,19158166209
572,2021-07-24,24.226213455200195,25.067583084106445,23.844560623168945,24.38356590270996,300519759.0,0.5173490047454834,0.5272960066795349,0.5105389952659607,0.5180630087852478,1671175338,1804.32421875,1866.9560546875,1790.221923828125,1859.7938232421875,13641186266,28538.17578125,29300.416015625,28395.220703125,29132.255859375,18404688435
573,2021-07-25,24.33835220336914,24.528287887573242,22.53664207458496,23.926612854003906,262641909.0,0.5175259709358215,0.5197029709815979,0.5023880004882812,0.5150409936904907,1450580964,1858.032470703125,1864.2279052734375,1791.5015869140625,1861.357177734375,12372800334,29130.42578125,30039.0390625,28783.43359375,30026.51953125,17715710196
574,2021-07-26,23.976091384887695,26.381723403930664,23.6402645111084,23.97872543334961,629970540.0,0.5154939889907837,0.5744540095329285,0.5142210125923157,0.529964029788971,3286163516,1861.302978515625,2058.17724609375,1849.7110595703125,1891.8983154296875,25086471744,30055.265625,34319.38671875,29977.701171875,31628.84765625,43221149247
575,2021-07-27,23.897281646728516,24.5001277923584,22.817861557006836,23.7416934967041,317736186.0,0.5287410020828247,0.5518010258674622,0.5192340016365051,0.5452989935874939,2368729971,1889.2132568359375,1960.63330078125,1825.4862060546875,1944.2613525390625,19513796621,31576.75390625,33336.06640625,30871.86328125,33336.06640625,29690410041
576,2021-07-28,23.809635162353516,24.351171493530273,23.208459854125977,23.48154640197754,266496748.0,0.5461170077323914,0.6364719867706299,0.5352699756622314,0.6124150156974792,5447537653,1947.431884765625,1982.876953125,1905.7205810546875,1938.725341796875,16032305537,33417.484375,34560.59765625,32899.8515625,33764.22265625,32672260425
577,2021-07-29,23.53436279296875,26.824954986572266,23.11041259765625,26.304309844970703,376731248.0,0.6184859871864319,0.6429700255393982,0.5884699821472168,0.6290079951286316,3126428237,1940.8074951171875,2014.936767578125,1919.42431640625,2002.146484375,13717915450,33763.83984375,34189.921875,33224.74609375,33643.08203125,22844853094
578,2021-07-30,26.299497604370117,27.828716278076172,25.261566162109375,27.29698371887207,520618942.0,0.6305450201034546,0.6472989916801453,0.6013680100440979,0.6337779760360718,2804803678,2003.4822998046875,2081.153564453125,1951.127685546875,2078.802490234375,17032498644,33659.109375,35590.078125,32259.806640625,35590.078125,27869012071
579,2021-07-31,27.262723922729492,31.067886352539062,26.698593139648438,31.033382415771484,494790772.0,0.6338149905204773,0.6384940147399902,0.6216980218887329,0.6301389932632446,2201375516,2074.263916015625,2149.794677734375,2042.484375,2137.19580078125,15169555209,35557.01171875,35586.625,34642.98828125,35077.26953125,21743361094
580,2021-08-01,30.90850830078125,30.942880630493164,28.054044723510742,28.86957550048828,413511334.0,0.6285840272903442,0.6541529893875122,0.5961689949035645,0.6118069887161255,2131460996,2132.352783203125,2271.748291015625,2124.3212890625,2159.12890625,19129863490,34937.93359375,35848.7265625,33328.8203125,33690.84375,22493015644
581,2021-08-02,28.815805435180664,30.222793579101562,27.846986770629883,27.979190826416016,343103057.0,0.6103100180625916,0.6516709923744202,0.6039149761199951,0.6225540041923523,2230560275,2155.692626953125,2245.678466796875,2115.93408203125,2198.2138671875,18664983926,33633.83984375,34015.5703125,32636.474609375,33015.015625,21555769455
582,2021-08-03,27.953086853027344,30.147062301635742,27.277273178100586,28.64301872253418,399889398.0,0.6219199895858765,0.6269770264625549,0.591579020023346,0.6004949808120728,2407188566,2197.590087890625,2215.392578125,2062.191650390625,2108.3046875,19122695653,32995.19140625,33479.62109375,31847.322265625,32145.03125,22065717849
583,2021-08-04,28.73731231689453,30.96133804321289,28.0749454498291,30.210859298706055,349431882.0,0.6012570261955261,0.6245309710502625,0.5884749889373779,0.6170700192451477,2362148244,2113.524169921875,2334.84912109375,2079.41455078125,2301.587158203125,21151114778,32195.87890625,33745.90625,31719.166015625,33576.1875,21433142518
584,2021-08-05,30.217912673950195,32.24626159667969,30.021488189697266,31.566585540771484,502914734.0,0.6174349784851074,0.6242150068283081,0.5934569835662842,0.6195420026779175,2017478304,2302.473876953125,2400.095703125,2146.618896484375,2389.2060546875,26245191541,33573.66015625,34938.0703125,31643.248046875,34536.40625,29732758610
585,2021-08-06,31.5667724609375,34.3406982421875,30.188549041748047,33.53463363647461,500893379.0,0.6193990111351013,0.6395059823989868,0.6132990121841431,0.6346390247344971,2077754693,2389.353515625,2504.06005859375,2310.75146484375,2457.699462890625,22552952141,34533.29296875,36792.5078125,33779.55078125,36399.93359375,32497785843
586,2021-08-07,33.573909759521484,34.43558883666992,31.98780632019043,33.498390197753906,454806756.0,0.6351670026779175,0.6954489946365356,0.630325973033905,0.6939520239830017,3457637100,2458.350341796875,2695.1328125,2438.651123046875,2684.088623046875,28123812302,36413.7890625,37992.55078125,36231.6640625,37878.578125,34031757079
587,2021-08-08,33.55146789550781,33.6087532043457,31.40033721923828,32.06863784790039,305221506.0,0.694337010383606,0.7127400040626526,0.6573659777641296,0.6628770232200623,3366354181,2687.484130859375,2707.352783203125,2509.392578125,2565.343505859375,24203224478,37894.42578125,38496.25,36834.03125,37281.74609375,30901481683
588,2021-08-09,32.057289123535156,34.06072235107422,31.04047966003418,33.028987884521484,321222156.0,0.6631090044975281,0.7044690251350403,0.6474300026893616,0.6973829865455627,3185871394,2564.62255859375,2712.388916015625,2466.1640625,2698.91845703125,27248778820,37276.4765625,39556.04296875,36458.36328125,39501.9296875,33000273327
589,2021-08-10,32.95318603515625,35.55404281616211,32.566104888916016,34.676395416259766,386084587.0,0.6963469982147217,0.7351120114326477,0.6820549964904785,0.7263360023498535,3415052810,2694.82373046875,2755.878173828125,2610.68798828125,2680.685791015625,23554486686,39429.89453125,39747.2265625,38138.30859375,38895.97265625,28623543705
590,2021-08-11,34.68419647216797,37.259010314941406,34.67144775390625,35.55146026611328,432622274.0,0.7263649702072144,0.9257619976997375,0.7243080139160156,0.8623179793357849,6995362926,2681.65771484375,2785.530029296875,2664.159912109375,2694.835693359375,22763836160,38908.49609375,39816.84375,38689.54296875,38829.91015625,29228448871
591,2021-08-12,35.517730712890625,36.965450286865234,33.57462692260742,35.0205192565918,449764017.0,0.8623520135879517,0.8881790041923523,0.7878590226173401,0.8218870162963867,6487233580,2694.776611328125,2756.53759765625,2541.468994140625,2593.275146484375,21646340216,38815.640625,39373.2109375,37358.15234375,37857.078125,28735694964
592,2021-08-13,35.03330612182617,38.06257629394531,34.704795837402344,38.057472229003906,459368866.0,0.8240990042686462,0.9278209805488586,0.8118410110473633,0.9239689707756042,5447190815,2598.03564453125,2818.35400390625,2588.84423828125,2816.268798828125,20233852743,37866.796875,40547.59765625,37739.46875,40514.828125,26909894509
593,2021-08-14,38.020957946777344,38.03806686401367,36.39894104003906,37.395172119140625,308428121.0,0.9238619804382324,1.1098389625549316,0.907929003238678,1.0854259729385376,10263988060,2816.73583984375,2822.28466796875,2724.999755859375,2768.168701171875,16836370604,40529.55078125,40774.0234375,39145.51953125,39924.8359375,26458364542
594,2021-08-15,37.4266242980957,46.315860748291016,36.83326721191406,45.569393157958984,1228285479.0,1.0864700078964233,1.1437170505523682,1.0428969860076904,1.092203974723816,9241173006,2768.87451171875,2814.614501953125,2643.001953125,2806.906982421875,18794259773,39924.59765625,40145.375,38638.546875,39890.16796875,26274887098
595,2021-08-16,45.39641571044922,58.39481735229492,44.48563766479492,53.00547409057617,3225658118.0,1.0894650220870972,1.124547004699707,0.9774190187454224,1.0111589431762695,7101797964,2805.989501953125,2826.254150390625,2666.365966796875,2679.892333984375,19595069317,39867.23828125,40689.13671875,38807.20703125,39058.03515625,27827732126
596,2021-08-17,52.73622512817383,63.612060546875,50.37088394165039,54.83690643310547,3453416456.0,1.0071560144424438,1.038635015487671,0.9294940233230591,0.9378790259361267,6507696241,2673.839599609375,2795.01708984375,2560.5361328125,2574.7236328125,21785117096,39000.28125,40059.11328125,38036.66015625,38170.50390625,28567965431
597,2021-08-18,54.80073547363281,68.41903686523438,51.45430374145508,61.98739242553711,3851527433.0,0.9374189972877502,1.017704963684082,0.9022020101547241,0.9793260097503662,6459404456,2572.26220703125,2671.0263671875,2526.22314453125,2580.630615234375,18405029308,38163.15625,39276.8359375,37875.078125,38282.078125,27509491838
598,2021-08-19,62.23967361450195,64.25125122070312,58.647361755371094,62.3138313293457,2113222931.0,0.9780970215797424,1.0558769702911377,0.9335730075836182,1.0558769702911377,5808385099,2579.807861328125,2726.74951171875,2537.716064453125,2725.850830078125,16740576749,38231.40234375,40219.83984375,37677.2109375,40011.64453125,31863930903
599,2021-08-20,62.30637741088867,68.36457824707031,60.71274185180664,67.28309631347656,1576390057.0,1.056401014328003,1.100525975227356,1.027819037437439,1.0796300172805786,5641084578,2725.388671875,2824.486572265625,2721.006591796875,2809.225341796875,17850187384,40016.390625,42170.9609375,39941.078125,42168.41796875,29662710164
600,2021-08-21,67.26113891601562,69.94422912597656,62.15005874633789,63.05565643310547,1293577033.0,1.0802249908447266,1.0953530073165894,1.0313800573349,1.0399869680404663,4236530469,2809.22216796875,2827.52099609375,2744.1787109375,2758.043701171875,15486001754,42158.07421875,42504.07421875,41303.0625,41810.28125,34697103726
601,2021-08-22,63.151519775390625,66.24018859863281,61.183349609375,62.24152374267578,828360926.0,1.040774941444397,1.0726360082626343,1.0128710269927979,1.049604058265686,3806118251,2758.166259765625,2797.925048828125,2686.164794921875,2771.74951171875,13664424421,41779.17578125,42299.7109375,41207.09375,42166.0703125,21690154270
602,2021-08-23,62.2120246887207,65.31512451171875,61.06698226928711,64.4635009765625,1168338007.0,1.048825979232788,1.112123966217041,1.040289044380188,1.0620189905166626,5364248810,2771.101318359375,2876.76806640625,2766.740234375,2826.2646484375,17464697821,42140.44140625,43068.27734375,41784.328125,42187.3046875,29209895615
603,2021-08-24,64.5249252319336,67.61016082763672,58.41719436645508,60.1311149597168,1832424177.0,1.0627670288085938,1.0760459899902344,0.9604200124740601,0.9677280187606812,5198505347,2831.03125,2861.246337890625,2685.156982421875,2699.3193359375,17128707386,42201.09765625,42483.4453125,40572.19921875,40591.27734375,30087439475
604,2021-08-25,60.13882064819336,61.9115104675293,56.352725982666016,61.118324279785156,1317681303.0,0.9674379825592041,1.0027740001678467,0.944038987159729,0.9959890246391296,4022101670,2700.8623046875,2760.303955078125,2625.70361328125,2739.3623046875,16056676764,40609.26171875,41798.484375,40132.55859375,41589.10546875,27731017546
605,2021-08-26,61.13690185546875,66.35395050048828,56.3112907409668,64.07978820800781,2308290528.0,0.9977380037307739,1.0081549882888794,0.9103450179100037,0.9148470163345337,4181496982,2742.617431640625,2761.550537109375,2600.30078125,2637.787841796875,14808916490,41624.65625,41936.7109375,39431.36328125,39938.91015625,27793027038
606,2021-08-27,63.650611877441406,75.32958984375,61.88995361328125,74.67909240722656,2767170101.0,0.9131730198860168,1.0075730085372925,0.895933985710144,1.0075730085372925,4292072242,2634.453125,2782.30517578125,2608.272216796875,2772.776123046875,15675262704,39898.35546875,41637.23046875,39487.51953125,41591.3515625,29258076943
607,2021-08-28,74.60535430908203,82.9500732421875,72.7322769165039,81.9837875366211,2187361289.0,1.0108610391616821,1.0153989791870117,0.9636790156364441,0.97114497423172,3099460129,2776.59423828125,2784.85302734375,2727.676025390625,2750.566162109375,11622862934,41603.1484375,41781.96484375,41117.07421875,41458.87109375,24219695246
608,2021-08-29,81.86577606201172,82.89490509033203,77.14330291748047,80.06918334960938,1551335590.0,0.9715009927749634,0.9899470210075378,0.9466919898986816,0.966929018497467,2929643697,2752.573486328125,2783.48779296875,2678.02685546875,2735.0947265625,11269721533,41466.37109375,42087.68359375,40630.96484375,41386.45703125,21943161406
609,2021-08-30,79.96340942382812,98.99329376220703,79.71379852294922,93.70905303955078,4470868649.0,0.9682040214538574,0.9736499786376953,0.9313799738883972,0.9336889982223511,3081550503,2735.255615234375,2835.892822265625,2669.771484375,2733.308349609375,16366518500,41390.7109375,41472.9140625,39799.18359375,39888.60546875,26996771542
